Date,Daily_Rainfall_mm,Mean_Daily_Temperature_Celsius,Mean_Daily_Relative_Humidity_Percent,Mean_Daily_Surface_Pressure_hPa,Mean_Daily_Wind_Speed_kmh,Mean_Daily_Wind_Direction_Degree,Mean_Daily_Radiation_Wh_m2,Prakasam_Barrage_Level_ft,Prakasam_Barrage_Inflow_cusecs,Prakasam_Barrage_Outflow_cusecs,Prakasam_Barrage_Current_Storage,Prakasam_Barrage_Flood_Cushion,Flood_Event
12/5/2024,3.5,26.05,86.38,1009.16,5.77,120.42,140.50,57.05,5627,5627,3.07,0,0
12/6/2024,1.3,26.35,83.75,1008.89,4.73,173.58,175.71,57.05,5716,5716,3.07,0,0
12/7/2024,0.2,26.58,82.46,1008.31,4.51,158.08,182.96,57.05,6367,6367,3.07,0,0
12/8/2024,0.8,26.18,79.46,1008.42,5.92,131.42,176.88,57.05,5826,5826,3.07,0,0
12/9/2024,0,26.64,76.71,1008.27,3.05,115.75,193.42,57.05,5927,5927,3.07,0,0
12/10/2024,0,27.30,72.88,1008.38,6.00,59.46,192.58,57.05,6471,6471,3.07,0,0
12/11/2024,0.1,27.23,69.71,1009.04,8.90,56.33,188.42,57.05,5531,5531,3.07,0,0
12/12/2024,0,26.80,69.00,1008.83,9.49,78.33,149.54,57.05,5481,5481,3.07,0,0
12/13/2024,0,26.02,65.75,1009.67,7.91,67.92,174.58,57.05,4784,4784,3.07,0,0
12/14/2024,0,25.34,65.00,1011.12,7.99,65.67,204.00,57.05,4374,4374,3.07,0,0
12/15/2024,0,24.75,61.71,1011.80,5.91,61.54,209.33,57.05,4780,4780,3.07,0,0
12/16/2024,0,24.22,64.00,1010.67,6.33,66.17,211.46,57.05,5068,5068,3.07,0,0
12/17/2024,0,24.84,60.38,1009.13,8.75,106.83,147.71,57.05,4603,4603,3.07,0,0
12/18/2024,0,26.30,68.88,1007.78,10.25,129.75,139.50,57.05,4285,4285,3.07,0,0
12/19/2024,1.1,25.85,77.54,1007.41,14.17,64.96,115.63,57.05,4658,4658,3.07,0,0
12/20/2024,2.1,25.96,77.92,1006.54,12.15,51.54,146.79,57.05,4353,4353,3.07,0,0
12/21/2024,0.6,26.07,75.58,1007.07,8.17,71.42,188.96,57.05,3861,4127,3.07,0,0
12/22/2024,0.2,25.13,73.08,1008.52,7.19,75.50,195.50,57.05,4067,4067,3.07,0,0
12/23/2024,0,25.31,71.25,1008.60,10.23,69.13,142.58,57.05,4498,4498,3.07,0,0
12/24/2024,13.9,23.26,84.67,1008.81,14.98,52.67,55.46,57.05,4605,4605,3.07,0,0
12/25/2024,4,24.20,83.17,1010.29,14.00,61.21,128.21,57.05,4665,4665,3.07,0,0
12/26/2024,0.7,24.76,80.17,1012.67,13.30,75.33,71.67,57.05,4335,4335,3.07,0,0
12/27/2024,0,25.09,77.29,1013.65,11.59,88.67,191.92,57.05,4085,4085,3.07,0,0
12/28/2024,0,24.38,76.50,1013.03,8.63,88.00,189.04,57.05,4072,4072,3.07,0,0
12/29/2024,0,24.16,76.33,1012.82,7.58,65.46,211.79,57.05,4260,4260,3.07,0,0
12/30/2024,0,24.70,72.33,1012.56,7.22,82.83,206.54,57.05,4260,4260,3.07,0,0
12/31/2024,0,25.20,76.29,1012.73,6.82,82.17,200.63,57.05,3973,3973,3.07,0,0
1/1/2025,0,24.92,77.21,1011.40,5.80,82.08,197.54,57.05,4009,4009,3.07,0,0
1/2/2025,0,24.60,76.38,1011.38,5.49,86.42,186.54,57.05,4231,4231,3.07,0,0
1/3/2025,0,24.18,72.96,1011.73,5.59,82.67,200.38,57.05,4691,4691,3.07,0,0
1/4/2025,0,23.79,69.79,1010.60,5.38,94.50,202.92,56.85,5058,5058,3.03,0.04,0
1/5/2025,0,23.85,71.13,1010.87,6.13,95.13,191.54,56.75,4247,4779,3,0.07,0
1/6/2025,0,23.70,69.88,1010.51,6.71,104.83,203.21,56.76,4471,4760,3,0.07,0
1/7/2025,0,24.67,64.92,1010.19,4.42,106.88,215.58,56.75,4587,4587,3,0.07,0
1/8/2025,0,24.88,66.75,1010.25,4.66,140.79,204.33,56.75,4572,4572,3,0.07,0
1/9/2025,0,24.48,66.83,1011.79,9.81,77.58,199.13,56.65,4587,4587,2.98,0.09,0
1/10/2025,0,24.44,60.13,1013.28,12.80,87.71,220.92,56.45,4636,4618,2.93,0.14,0
1/11/2025,0,23.93,65.79,1013.13,11.68,89.54,215.54,56.35,4093,4625,2.91,0.16,0
1/12/2025,0,24.53,66.50,1012.43,9.92,87.92,218.50,56.25,4409,4686,2.89,0.18,0
1/13/2025,0,25.23,67.54,1010.76,9.36,86.13,218.00,56.25,4409,4686,3.07,0,0
1/14/2025,0,25.35,72.04,1012.15,11.14,86.38,209.13,56.25,4137,4137,2.89,0.18,0
1/15/2025,0,25.34,71.29,1012.95,11.42,92.67,198.75,56.25,3508,3508,2.89,0.18,0
1/16/2025,0,25.08,71.17,1012.58,8.44,91.17,191.71,56.55,3696,3422,2.96,0.11,0
1/17/2025,0,24.72,68.71,1011.58,9.43,79.42,192.71,56.75,3426,2883,3,0.07,0
1/18/2025,0,24.24,62.13,1011.20,9.20,83.33,220.92,56.75,3251,2731,3,0.07,0
1/19/2025,0,24.66,63.88,1010.83,8.28,69.83,213.08,56.35,3006,3006,2.91,0.16,0
1/20/2025,0,24.74,68.29,1009.98,5.21,81.42,224.38,56.15,1944,3008,2.86,0.21,0
1/21/2025,0,24.63,63.92,1009.11,5.13,98.33,228.33,56.25,2119,2651,2.89,0.18,0
1/22/2025,0,24.13,73.58,1009.42,6.29,93.96,208.79,56.25,3279,3013,2.89,0.18,0
1/23/2025,0,24.93,70.71,1009.72,7.07,97.33,216.71,56.35,3064,3064,2.91,0.16,0
1/24/2025,0,24.43,72.17,1009.37,5.86,107.08,222.25,56.35,3360,3064,2.91,0.16,0
1/25/2025,0,24.56,68.25,1009.86,3.40,121.58,217.21,56.35,2915,2915,2.91,0.16,0
1/26/2025,0,25.43,69.50,1009.28,5.32,133.42,228.08,56.65,3352,2808,2.98,0.09,0
1/27/2025,0,25.84,69.04,1008.42,4.04,181.71,221.58,56.65,2808,2808,2.98,0.09,0
1/28/2025,0,25.98,69.67,1008.88,6.56,148.17,219.08,56.65,2808,2808,2.98,0.09,0
1/29/2025,0,25.97,67.21,1010.68,6.58,118.42,218.58,57.05,3418,3418,3.07,0,0
1/30/2025,0,25.95,67.79,1009.16,5.48,164.33,220.42,57.05,4883,4883,3.07,0,0
1/31/2025,0,26.16,68.67,1008.33,4.87,126.42,215.21,57.05,5582,5582,3.07,0,0
2/1/2025,0.1,27.27,69.04,1008.87,6.59,148.46,233.54,57.05,5726,5726,3.07,0,0
2/2/2025,0,26.60,68.46,1009.23,6.26,133.08,230.00,57.05,5406,5406,3.07,0,0
2/3/2025,0,26.92,59.67,1009.28,4.88,199.04,238.46,57.05,5485,5485,3.07,0,0
2/4/2025,0,28.27,45.79,1009.36,4.84,165.00,239.75,56.95,5233,5499,3.05,0.02,0
2/5/2025,0,28.12,56.58,1008.46,6.22,148.88,238.75,56.95,5529,5529,3.05,0.02,0
2/6/2025,0,27.93,66.50,1008.64,6.10,143.13,223.83,56.85,5601,5601,3.05,0.02,0
2/7/2025,0,28.05,63.96,1009.88,5.45,179.88,224.25,56.75,5381,5647,3,0.07,0
2/8/2025,0,28.55,58.88,1009.59,5.87,143.25,238.67,56.65,5430,5719,2.98,0.09,0
2/9/2025,0,28.11,68.25,1009.56,6.77,112.67,224.58,56.55,4965,5486,2.96,0.11,0
2/10/2025,0,27.77,66.33,1010.65,6.08,131.21,228.29,56.55,5335,5335,2.96,0.11,0
2/11/2025,0,27.49,65.58,1010.52,5.88,156.08,244.46,56.55,5172,5172,2.96,0.11,0
2/12/2025,0,27.55,64.33,1010.05,5.47,181.46,247.63,56.65,4972,4972,2.98,0.09,0
2/13/2025,0,27.92,65.50,1009.34,5.08,181.54,244.33,56.85,5238,4972,3.02,0.04,0
2/14/2025,0,28.45,57.83,1008.97,6.29,263.29,253.42,56.95,5782,4972,3.05,0.02,0
2/15/2025,0,28.47,55.58,1008.10,4.26,217.50,257.42,56.95,5238,4972,3.05,0.02,0
2/16/2025,0.1,28.08,66.83,1009.08,5.58,161.21,238.08,56.85,4972,4971,3.02,0.04,0
2/17/2025,0,28.11,66.75,1010.28,7.45,155.25,228.96,56.65,4191,4457,2.98,0.09,0
2/18/2025,0,27.91,67.25,1010.08,7.82,171.67,237.67,56.55,3392,3936,3.96,0.11,0
2/19/2025,0,28.43,68.04,1008.37,6.54,166.54,236.29,56.65,3164,3430,2.98,0.09,0
2/20/2025,0,28.38,67.88,1009.45,8.58,154.67,231.58,56.85,3420,3154,3.02,0.04,0
2/21/2025,0,28.30,66.92,1010.92,7.19,151.21,232.42,57.05,3360,2816,3.07,0,0
2/22/2025,0,28.70,65.50,1010.93,6.23,165.83,232.21,57.05,2686,2165,3.07,0,0
2/23/2025,0,29.37,58.00,1011.04,6.56,158.54,237.75,56.95,2388,2388,3.05,0.02,0
2/24/2025,0,28.30,63.96,1011.93,9.34,96.46,253.17,56.85,1211,1466,3.02,0.44,0
2/25/2025,0.2,28.40,65.54,1013.06,8.88,92.88,248.54,56.65,967,1233,2.98,0.09,0
2/26/2025,0,28.26,62.38,1012.95,9.71,83.33,249.33,56.65,169,713,2.96,0.11,0
2/27/2025,0,28.19,62.96,1011.33,7.88,88.42,252.63,56.55,300,566,2.96,0.11,0
2/28/2025,0,28.23,64.17,1010.39,8.76,96.58,259.83,56.75,562,562,3,0.07,0
3/1/2025,0,28.14,66.58,1009.45,6.57,116.54,258.92,56.85,1646,1125,3.02,0.04,0
3/2/2025,0,29.04,63.92,1007.43,6.28,166.00,261.38,56.65,1751,1452,2.98,0.09,0
3/3/2025,0,29.59,63.79,1007.08,6.43,163.42,248.08,56.85,888,1432,3.02,0.04,0
3/4/2025,0,30.67,60.79,1006.76,5.28,177.63,259.29,56.95,1783,1239,3.05,0.02,0
3/5/2025,0,30.58,61.42,1006.80,5.51,197.79,258.13,56.85,1480,1214,3.02,0.04,0
3/6/2025,0,29.65,38.96,1007.91,8.60,181.92,287.92,56.65,948,1214,2.98,0.09,0
3/7/2025,0,28.67,64.33,1006.95,6.28,101.83,261.25,56.55,770,1314,2.96,0.11,0
3/8/2025,0,29.31,62.96,1005.79,6.55,133.79,265.46,56.15,1523,1789,2.86,0.21,0
3/9/2025,0,28.53,67.04,1007.68,10.65,117.71,249.46,56.25,738,1814,2.88,0.19,0
3/10/2025,0,28.45,62.96,1010.47,10.73,102.58,255.75,56.35,2080,1814,2.91,0.16,0
3/11/2025,0,28.57,62.75,1010.15,9.95,104.54,267.75,56.45,2206,1940,2.93,0.14,0
3/12/2025,0,29.53,63.75,1007.83,5.61,136.54,268.79,56.55,2294,2016,2.96,0.11,0
3/13/2025,0,30.92,62.17,1006.38,8.09,167.67,268.17,56.55,2282,2016,2.96,0.11,0
3/14/2025,0,30.98,64.00,1006.71,8.71,169.67,257.67,56.75,1752,1752,3,0.07,0
3/15/2025,0.1,30.15,64.08,1007.98,9.08,168.13,259.67,56.85,2060,1539,3.02,0.04,0
3/16/2025,0,29.73,64.79,1007.94,9.37,183.67,273.79,57.05,1803,1514,3.07,0,0
3/17/2025,0,30.00,65.04,1007.37,11.00,180.83,271.71,57.05,1960,1439,3.07,0,0
3/18/2025,0,30.03,67.08,1007.30,10.63,175.88,259.38,56.95,702,702,3.05,0.02,0
3/19/2025,0,30.26,65.13,1009.60,12.07,164.88,265.50,56.95,148,414,3.05,0.02,0
3/20/2025,0,30.06,63.42,1010.76,12.15,151.96,277.21,57.05,414,414,3.07,0,0
3/21/2025,0,29.88,64.00,1010.55,12.15,156.75,262.75,57.05,680,414,3.07,0,0
3/22/2025,2.7,29.54,68.17,1009.99,9.64,146.00,229.83,57.05,198,198,3.07,0,0
3/23/2025,1.3,29.92,67.50,1010.10,10.31,138.08,240.46,57.05,0,198,3.07,0,0
3/24/2025,0.2,29.95,65.75,1009.46,8.82,135.33,251.50,57.05,464,198,3.07,0,0
3/25/2025,0.2,30.18,63.21,1006.56,6.80,151.42,257.38,57.05,198,198,3.07,0,0
3/26/2025,0.6,30.33,63.33,1005.01,7.88,149.79,257.38,57.05,198,198,3.07,0,0
3/27/2025,0,31.50,56.17,1004.18,6.89,209.42,270.88,57.05,198,198,3.07,0,0
3/28/2025,0,32.18,53.71,1003.45,8.47,161.38,272.79,57.05,198,198,3.07,0,0
3/29/2025,0,32.22,55.46,1003.61,8.63,184.08,259.21,50.75,0,0,1.61,1.46,0
3/30/2025,0,31.65,54.17,1005.31,9.96,179.08,252.79,50.45,0,0,1.55,1.52,0
3/31/2025,0,30.54,65.29,1006.01,10.25,155.29,275.50,50.45,0,0,1.55,1.52,0
4/1/2025,0,30.08,62.63,1005.98,10.55,139.96,279.71,50.25,0,0,1.51,1.56,0
4/2/2025,0,30.54,61.96,1006.61,9.74,134.46,270.83,50.25,0,0,1.51,1.56,0
4/3/2025,3.5,30.15,64.83,1008.28,6.08,161.75,227.25,50.15,0,0,1.49,1.58,0
4/4/2025,8.5,29.16,67.96,1008.37,5.83,198.96,213.92,49.85,0,0,1.44,1.63,0
4/5/2025,2.8,30.09,67.96,1006.90,5.10,163.75,232.83,49.85,0,0,1.44,1.63,0
4/6/2025,0,31.26,63.50,1005.39,5.89,177.96,255.21,49.75,0,0,1.42,1.65,0
4/7/2025,2.8,31.18,66.42,1006.01,7.58,150.71,263.21,50.95,2791,250,1.65,1.42,0
4/8/2025,0.3,31.33,62.29,1007.43,9.47,109.58,266.33,51.35,2286,1125,1.74,1.33,0
4/9/2025,0,30.04,67.08,1005.92,8.42,93.25,280.42,51.35,0,2353,1.74,1.33,0
4/10/2025,0,29.10,71.83,1003.25,5.77,158.04,250.58,51.25,2217,2518,1.71,1.36,0
4/11/2025,0,31.10,66.96,1002.23,6.17,179.13,269.96,51.05,2300,2786,1.67,1.4,0
4/12/2025,0.7,32.80,58.33,1003.12,7.91,225.04,277.00,50.75,2083,2824,1.61,1.46,0
4/13/2025,2.9,30.53,67.00,1005.35,6.30,156.50,224.79,50.75,2083,2824,1.61,1.46,0
4/14/2025,0,30.52,63.58,1005.11,6.50,155.50,273.71,50.55,1913,2607,1.57,1.5,0
4/15/2025,1.6,30.16,70.79,1005.58,8.49,153.29,238.88,50.25,1763,2619,1.51,1.56,0
4/16/2025,0.3,30.63,65.00,1005.56,10.28,159.17,257.92,50.05,1787,2619,1.47,1.6,0
4/17/2025,0.6,31.31,66.21,1004.49,9.18,173.67,253.13,49.85,2156,2619,1.44,1.63,0
4/18/2025,1,31.69,66.25,1003.81,11.01,176.04,254.50,50.85,4286,2619,1.63,1.44,0
4/19/2025,0.1,32.48,64.71,1003.27,9.04,165.54,260.54,52.15,6716,2619,1.89,1.18,0
4/20/2025,0.4,32.86,64.33,1003.68,10.02,169.71,250.46,52.55,3973,2619,1.95,1.12,0
4/21/2025,0.4,32.51,64.83,1005.55,8.82,191.88,255.71,52.55,2879,2619,1.95,1.12,0
4/22/2025,0,32.32,65.92,1006.29,10.94,174.46,284.08,52.55,2409,2640,1.95,1.12,0
4/23/2025,0,32.42,62.75,1004.69,11.25,180.54,288.96,52.35,2145,2648,1.92,1.15,0
4/24/2025,0,32.45,62.79,1003.87,11.63,175.96,284.17,52.35,1957,2598,1.92,1.15,0
4/25/2025,0,32.38,65.38,1004.29,11.55,173.67,280.54,52.15,1980,2441,1.89,1.18,0
4/26/2025,0,32.32,63.83,1004.48,12.06,175.08,277.50,52.35,2079,1986,1.92,1.15,0
4/27/2025,0.2,31.73,64.58,1005.79,9.49,143.71,262.08,52.35,2079,1986,1.92,1.15,0
4/28/2025,1.1,31.61,63.13,1004.63,10.01,164.13,251.29,52.35,2459,2285,1.92,1.15,0
4/29/2025,0.6,32.11,60.92,1003.60,10.36,163.46,259.54,52.25,1816,1862,1.91,1.16,0
4/30/2025,3.2,32.09,62.79,1004.21,10.30,163.13,265.33,52.25,1816,1862,1.91,1.16,0
5/1/2025,0.8,31.90,65.71,1004.93,10.28,149.29,253.96,52.25,1816,1862,1.91,1.16,0
5/2/2025,2.2,31.44,68.21,1005.11,9.92,153.04,224.50,53.25,1275,12,2.08,0.9,0
5/3/2025,3.4,32.04,66.75,1003.83,9.05,158.33,244.25,53.55,776,27,2.16,0.91,0
5/4/2025,0.7,30.83,70.25,1003.47,6.65,145.79,234.33,53.65,289,29,2.1,0.97,0
5/5/2025,0,31.04,66.17,1003.23,8.46,157.83,274.96,53.65,0,29,2.18,0.89,0
5/6/2025,1,31.65,64.46,1003.92,7.15,168.08,256.42,53.55,0,29,2.16,0.91,0
5/7/2025,10.2,30.37,72.63,1003.36,6.41,141.00,248.79,53.45,0,29,2.13,0.94,0
5/8/2025,2.5,30.42,71.17,1003.68,5.31,172.88,231.75,53.45,0,29,2.13,0.94,0
5/9/2025,0,31.15,65.88,1004.17,5.30,171.04,262.58,53.55,0,29,2.11,0.96,0
5/10/2025,0.8,31.87,65.50,1004.30,6.63,167.54,236.71,53.55,0,29,2.11,0.96,0
5/11/2025,0,33.07,61.42,1002.65,6.83,163.25,272.75,53.25,0,29,2.08,0.99,0
5/12/2025,0,33.93,59.63,1001.09,6.25,217.25,272.50,53.25,0,29,2.08,0.99,0
5/13/2025,0,34.52,54.50,1000.98,5.29,153.17,271.33,53.25,0,29,2.08,0.99,0
5/14/2025,20.5,32.26,62.58,1002.46,5.32,156.25,203.96,53.25,0,29,2.08,0.99,0
5/15/2025,26.2,31.73,69.83,1002.94,7.85,141.54,186.58,53.05,0,29,2.03,1.04,0
5/16/2025,2.8,30.19,69.50,1002.80,5.21,184.29,172.92,52.95,0,11,2.01,1.06,0
5/17/2025,0.3,31.45,68.83,1001.94,6.98,91.75,216.67,52.95,0,0,2.01,1.06,0
5/18/2025,4,29.77,77.58,1001.92,6.86,133.92,201.63,52.95,0,0,2.01,1.06,0
5/19/2025,9.8,29.89,77.08,1000.77,8.70,104.88,196.04,52.95,0,0,2.01,1.06,0
5/20/2025,18.6,28.83,83.08,1000.18,9.16,102.75,174.13,53.15,232,0,2.05,1.02,0
5/21/2025,27.6,28.58,82.88,1001.12,4.85,138.79,172.71,53.55,995,0,2.16,0.91,0
5/22/2025,4.7,28.97,78.79,1000.88,5.45,207.58,220.50,53.85,787,0,2.23,0.84,0
5/23/2025,0,31.01,66.21,998.83,7.30,214.42,267.29,54.05,741,0,2.28,0.79,0
5/24/2025,0.3,30.23,72.79,998.18,8.47,165.67,241.79,54.05,741,0,2.28,0.79,0
5/25/2025,10.1,30.24,73.88,998.82,9.24,218.13,244.75,54.25,868,0,2.33,0.74,0
5/26/2025,0.4,29.83,69.75,997.52,10.45,231.63,221.21,54.75,748,0,2.47,0.6,0
5/27/2025,0.6,30.25,66.58,995.99,13.03,275.50,246.46,54.75,167,0,2.47,0.6,0
5/28/2025,0.2,29.56,71.00,995.89,13.00,281.88,189.67,54.75,0,0,2.47,0.6,0
5/29/2025,0.3,29.88,71.71,995.71,12.15,258.96,150.83,54.75,0,0,2.47,0.6,0
5/30/2025,2,30.90,67.38,996.56,12.54,262.63,240.46,54.75,0,0,2.47,0.6,0
5/31/2025,0,31.88,57.00,999.41,13.02,261.33,223.63,54.65,0,0,2.44,0.63,0
6/1/2025,0,32.48,49.54,1001.10,12.56,278.50,263.54,54.55,0,0,2.41,0.66,0
6/2/2025,0.1,32.50,52.50,1001.37,11.96,249.96,285.75,54.55,0,0,2.41,0.66,0
6/3/2025,0,32.68,52.29,1001.63,11.15,256.38,260.04,54.45,0,0,2.39,0.68,0
6/4/2025,0,33.14,52.63,1002.16,10.78,251.38,267.13,54.45,0,0,2.39,0.68,0
6/5/2025,0,33.57,49.50,1003.14,8.24,262.29,281.54,54.45,0,0,2.39,0.68,0
6/6/2025,0.4,34.36,44.67,1003.26,6.32,234.67,270.08,54.35,0,0,2.37,0.7,0
6/7/2025,0.6,33.68,55.08,1002.95,8.85,224.13,259.63,54.35,0,0,2.37,0.7,0
6/8/2025,0,34.44,46.38,1001.45,9.80,267.42,269.50,54.15,0,0,2.31,0.76,0
6/9/2025,0,33.85,49.00,999.61,13.80,282.25,273.88,54.05,0,0,2.28,0.79,0
6/10/2025,1.1,33.63,53.50,997.12,11.05,261.25,233.08,53.95,0,0,2.26,0.81,0
6/11/2025,10,28.63,81.38,997.40,5.88,263.08,172.00,53.95,0,0,2.26,0.81,0
6/12/2025,13.4,29.28,81.21,997.44,3.54,155.13,263.29,53.85,0,0,2.23,0.84,0
6/13/2025,1.1,30.17,75.42,998.26,6.44,140.42,261.29,53.65,0,0,2.18,0.89,0
6/14/2025,10.3,30.25,77.58,998.39,6.15,150.92,205.67,53.65,0,0,2.16,0.91,0
6/15/2025,7.1,30.35,72.38,998.00,12.04,219.04,245.88,53.55,0,0,2.16,0.91,0
6/16/2025,7.5,30.13,68.54,998.18,13.13,219.75,246.29,53.55,0,0,2.16,0.91,0
6/17/2025,0,31.76,56.00,1000.03,13.54,242.29,247.25,53.15,0,0,2.05,1.02,0
6/18/2025,0,32.12,56.96,1000.17,13.83,238.83,255.21,53.05,0,0,2.03,1.04,0
6/19/2025,0,32.53,55.38,1000.10,14.73,234.00,227.29,53.05,0,0,2.03,1.04,0
6/20/2025,0.3,32.18,53.92,1001.23,13.60,244.83,227.88,53.25,324,0,2.08,0.9,0
6/21/2025,0.2,32.06,55.88,1001.00,14.12,253.54,246.71,53.35,416,0,2.11,0.96,0
6/22/2025,0.2,32.40,52.21,1000.16,14.80,260.92,260.21,53.45,185,0,2.13,0.94,0
6/23/2025,0.6,29.90,61.96,999.58,14.04,264.75,108.83,53.45,139,0,2.13,0.94,0
6/24/2025,5.7,28.22,75.00,998.78,13.42,249.79,124.96,53.45,0,0,2.13,0.94,0
6/25/2025,17.3,28.08,78.29,998.93,10.73,243.17,92.00,53.45,0,0,2.13,0.94,0
6/26/2025,6.6,27.84,82.42,999.66,10.70,220.75,99.88,53.45,0,0,2.13,0.94,0
6/27/2025,0,30.19,64.92,1000.57,11.70,231.46,214.67,53.35,0,0,2.11,0.96,0
6/28/2025,0,31.23,61.54,1000.55,12.20,254.58,264.63,53.25,0,0,2.08,0.99,0
6/29/2025,4.5,30.20,62.08,999.94,15.02,275.67,161.63,53.15,0,0,2.05,1.02,0
6/30/2025,2.7,28.19,73.38,1000.08,11.61,272.17,96.83,53.05,0,0,2.03,1.04,0
7/1/2025,6.1,27.33,81.04,1000.23,14.19,254.58,97.04,53.25,324,0,2.08,0.99,0
7/2/2025,16.2,26.98,84.92,1000.26,12.13,251.13,85.71,53.25,590,0,2.08,0.99,0
7/3/2025,0.4,28.82,72.67,1000.54,12.71,246.42,147.63,53.25,0,0,2.08,0.99,0
7/4/2025,0,30.04,63.75,1001.40,14.88,255.38,193.29,53.25,0,0,2.08,0.99,0
7/5/2025,0.1,30.02,64.88,1000.74,14.59,257.21,171.25,53.15,0,0,2.05,1.02,0
7/6/2025,0,30.45,60.79,999.48,15.98,263.33,211.46,53.15,0,0,2.05,1.02,0
7/7/2025,0.3,29.76,65.46,999.56,15.38,264.38,187.13,53.35,0,0,2.11,0.96,0
7/8/2025,0.2,30.68,59.13,1000.12,16.61,279.83,273.50,54.25,602,0,2.33,0.74,0
7/9/2025,0.1,30.78,59.79,1000.58,14.91,271.96,276.38,55.55,2650,0,2.69,0.38,0
7/10/2025,0,30.90,60.71,1000.28,12.46,298.83,272.17,56.65,4155,0,2.98,0.09,0
7/11/2025,1,30.69,66.33,999.91,8.10,253.25,266.58,57.05,4902,1603,3.07,0,0
7/12/2025,1.8,31.27,63.58,1000.24,10.21,272.21,252.25,57.05,4801,3725,3.07,0,0
7/13/2025,0.1,32.59,52.42,1000.08,13.19,285.08,260.58,57.05,4653,4653,3.07,0,0
7/14/2025,0,33.33,48.63,999.83,14.15,276.21,270.96,57.05,4653,4653,3.07,0,0
7/15/2025,0,33.34,49.13,999.43,13.43,268.38,267.42,57.05,6675,6675,3.07,0,0
7/16/2025,2.1,32.65,55.13,999.10,9.61,237.17,241.08,57.05,6675,6675,3.07,0,0
7/17/2025,5.1,30.71,69.75,1000.27,6.91,196.21,211.63,57.05,8193,8193,3.07,0,0
7/18/2025,4,29.26,77.29,1000.43,3.82,191.71,245.25,56.85,7617,7617,3.03,0.04,0
7/19/2025,11.8,29.52,78.96,998.10,4.08,218.50,241.71,56.75,6064,6596,3,0.07,0
7/20/2025,5.1,29.31,79.42,997.36,8.35,246.83,257.83,57.05,4874,5163,3.07,0,1
7/21/2025,15.2,28.29,80.88,998.23,10.72,275.54,160.17,57.05,8275,7453,3.07,0,1
7/22/2025,11.8,28.36,79.75,998.14,12.78,272.58,170.63,57.05,12561,12561,3.07,0,1
7/23/2025,14.4,27.97,81.42,997.50,13.45,269.58,180.17,57.05,9246,9512,3.07,0,1
7/24/2025,5.8,26.92,83.33,997.23,17.18,267.50,125.50,57.05,7826,7560,3.07,0,1
7/25/2025,21.1,26.83,87.58,997.21,14.08,248.92,110.04,56.95,7723,7723,3.05,0.02,1
7/26/2025,8.8,27.78,80.63,998.49,15.81,246.54,172.42,56.65,4630,4896,2.98,0.09,1
7/27/2025,2.5,29.43,67.38,999.99,15.80,255.63,274.17,56.65,3221,4031,2.98,0.09,1
7/28/2025,0,29.93,60.71,1000.43,16.38,268.04,239.83,56.25,4693,4693,2.88,0.19,1
7/29/2025,1,30.38,59.29,1000.30,17.53,274.04,254.29,56.25,2955,4031,2.88,0.19,0
7/30/2025,1,29.80,65.21,1000.58,13.60,279.46,269.33,56.45,5197,4654,2.93,0.14,0
7/31/2025,0.1,30.01,66.67,1001.24,10.35,268.58,239.29,56.45,6596,6052,2.93,0.14,0
8/1/2025,0.2,30.50,66.50,1001.16,10.44,289.79,269.88,56.55,9581,9581,2.96,0.11,0
8/2/2025,0.3,30.72,66.46,1001.14,8.15,288.42,266.88,56.95,14875,14609,3.05,0.02,0
8/3/2025,0.6,31.17,65.83,1002.30,5.59,206.54,270.00,57.05,16352,15276,3.07,0,0
8/4/2025,3.2,29.87,74.13,1003.32,4.52,213.04,246.25,56.25,12913,12647,2.89,0.18,0
8/5/2025,0.4,30.70,69.54,1002.85,6.61,119.17,264.63,54.85,8006,10169,2.49,0.58,0
8/6/2025,0.5,31.36,67.17,1002.47,4.21,157.08,245.58,54.05,6632,11157,2.28,0.79,0
8/7/2025,7.3,31.33,66.71,1002.07,6.10,197.33,222.00,57.05,150977,150977,3.07,0,0
8/8/2025,7.1,30.13,68.13,1003.49,4.78,226.00,223.67,57.05,305293,305293,3.07,0,0
8/9/2025,4.1,30.10,70.96,1004.50,4.88,157.38,239.92,57.05,68158,69005,3.07,0,0
8/10/2025,0.2,29.77,70.75,1003.82,5.10,205.25,170.08,57.05,67844,67844,3.07,0,0
8/11/2025,5,28.93,74.04,1002.82,11.79,274.67,232.29,57.05,101482,101482,3.07,0,1
8/12/2025,11.9,28.05,80.33,1000.63,13.29,285.71,251.38,57.05,101920,101920,3.07,0,1
8/13/2025,70.7,25.54,93.17,999.53,11.99,268.46,80.13,57.05,397520,397520,3.07,0,1
8/14/2025,10.1,27.38,80.79,999.89,11.56,248.79,223.96,59.64,559185,559185,3.07,0,1
8/15/2025,18,28.40,75.17,998.61,12.19,252.04,243.29,57.05,288136,288136,3.07,0,1
8/16/2025,5.6,27.77,81.00,997.01,11.80,264.00,170.17,57.05,244250,246884,3.07,0,1
8/17/2025,5,27.32,80.88,997.62,13.48,262.17,96.42,56.45,285392,285392,2.93,0.14,1
8/18/2025,9,26.45,82.67,998.88,18.58,257.42,118.58,55.05,251783,251783,3.07,0.53,1
8/19/2025,5,27.31,78.00,999.76,18.28,251.29,200.21,58.55,492357,492357,3.07,0,1
